USPTO,Author_Id,Filing_Date
10105449,6040,2017-06-07
10023536,6040,2016-09-20
9932315,6040,2017-02-08
9908901,6040,2016-06-15
9815793,6040,2016-06-02
9447129,6040,2015-02-09
9382210,6040,2014-03-13
9381253,6040,2014-04-09
15/876106,6040,
16/024643,6040,
16/592199,6040,
16/441300,6040,
16/887427,6040,
16/825269,6040,
16/898331,6040,
15/875907,6040,
16/592160,6040,
16/835137,6040,
16/442426,6040,
16/080536,6040,
17/118359,6040,
17/072015,6040,
10500317,5950,2017-11-16
9731026,5950,2015-11-24
9089407,5950,2012-10-08
10505334,7630,2018-04-03
17/066909,7630,
10946361,3285,
10662210,3285,2019-03-26
10624975,3285,2017-12-29
9931410,3285,2013-10-09
9700637,3285,2015-10-09
9593139,3285,2014-04-04
9265747,3285,2011-05-16
9133225,3285,2014-03-13
9034862,3285,2012-06-21
8906417,3285,2013-11-08
8883962,3285,2013-01-14
8729286,3285,
8709743,3285,2008-12-17
8574914,3285,2012-04-27
8133474,3285,2007-09-14
7494821,3285,2006-08-01
7399639,3285,
7160732,3285,2001-07-09
6806289,3285,2001-07-16
16/864963,3285,
15/710436,3285,
16/839629,3285,
10918627,8275,2017-05-10
10918735,8275,2019-03-05
10640508,8275,2018-10-15
10220099,8275,2016-05-10
9962383,8275,2016-09-02
9434736,8275,2014-09-18
9353150,8275,2013-12-04
16/612468,8275,
16/863015,8275,
16/839064,8275,
10495703,1820,2018-03-09
10241058,1820,2017-07-05
10024723,1820,2016-05-16
9945914,1820,2017-05-19
9829379,1820,2015-10-15
9810578,1820,2016-03-04
9366576,1820,2015-02-27
9074936,1820,2008-06-27
9000376,1820,2013-07-02
7601977,1820,2006-12-13
7387027,1820,2005-07-21
6717717,1820,
6479822,1820,
6075640,1820,
5999308,1820,
5982482,1820,
5734470,1820,
5719650,1820,
5672830,1820,
5633711,1820,1994-12-05
5546811,1820,
17/066909,1820,
10946361,7955,
10039816,7955,2015-04-30
9902986,7955,2014-10-16
10988504,3280,2017-09-05
10889613,3280,2017-05-22
10704035,3280,2018-02-26
10683325,3280,2016-09-16
10117948,3280,2016-06-20
9868759,3280,2015-09-14
9731029,3280,2013-05-21
9695214,3280,2015-09-15
9498538,3280,2014-11-21
9181297,3280,2014-05-15
9169287,3280,2013-03-15
9018172,3280,2013-09-26
16/864963,3280,
15/267995,3280,
16/874824,3280,
16/480199,3280,
15/755544,3280,
16/884893,3280,
16/650305,3280,
16/550036,3280,
16/206944,3280,
16/059523,3280,
10428323,18445,2017-10-11
10329341,18445,2017-08-02
10258695,18445,2015-09-03
9988434,18445,2015-09-11
9809586,18445,2016-03-28
9790483,18445,2016-04-07
9758569,18445,2007-05-25
9738664,18445,2015-10-29
9732101,18445,2015-07-27
9630916,18445,2015-08-19
9371521,18445,
9255260,18445,2014-07-18
9234191,18445,2013-10-04
9234048,18445,2013-01-18
9162999,18445,2012-09-27
9090662,18445,2013-02-15
9085590,18445,2014-03-14
8962001,18445,2013-06-10
8871916,18445,2012-12-14
8834918,18445,2008-01-22
8802413,18445,2013-08-30
8722878,18445,2010-06-24
8680264,18445,2012-10-30
8680264,18445,2012-10-30
8569457,18445,2012-09-14
8524480,18445,2012-07-26
8507557,18445,2010-11-24
8460684,18445,2005-03-18
8410247,18445,2009-08-24
8350014,18445,2009-11-17
8324376,18445,2009-06-16
8293872,18445,2011-09-23
8247190,18445,2011-07-11
8242058,18445,2007-07-23
8048425,18445,2009-07-02
8034928,18445,2009-04-21
12/177229,18445,
7973132,18445,2008-10-03
7932239,18445,2006-04-27
7863301,18445,2004-08-20
7858741,18445,2009-02-06
7807140,18445,2007-05-03
7655757,18445,2006-06-16
7560248,18445,
7534902,18445,2004-11-15
7452973,18445,2006-11-07
7416875,18445,2006-06-16
7317129,18445,2005-09-19
7256259,18445,2004-08-30
7122521,18445,2004-06-23
7098016,18445,2003-06-13
6974884,18445,2003-06-06
6972320,18445,2003-01-23
6914048,18445,2002-09-18
6833489,18445,
6280991,18445,
5973112,18445,1997-08-25
5910435,18445,
5840296,18445,
5817455,18445,
5389537,18445,
16/881272,18445,
16/913924,18445,
11020730,3845,2019-01-11
10569261,3845,2017-06-06
10173208,3845,2017-01-05
9932440,3845,2017-03-07
9850268,3845,2015-11-05
9771386,3845,2016-08-05
9713808,3845,2015-07-13
9687834,3845,2010-10-12
9611347,3845,2015-02-20
9446394,3845,2015-03-06
9441059,3845,2014-06-20
9409938,3845,2015-07-13
9315604,3845,2014-04-09
9242240,3845,2014-09-08
9206211,3845,2014-04-17
9085595,3845,2012-11-07
9079173,3845,2013-01-28
9073801,3845,2012-06-01
8829219,3845,2013-01-07
8598400,3845,2011-02-08
8546500,3845,2012-05-25
8362311,3845,2009-09-30
8350073,3845,2011-02-23
8222469,3845,2009-07-15
7932397,3845,2006-11-22
7135544,3845,2004-12-03
6855839,3845,
6610806,3845,2001-08-23
6316555,3845,1999-03-04
6271325,3845,1999-05-17
6121473,3845,
5889128,3845,1997-04-11
5142073,3845,
4727215,3845,
4681956,3845,
4245131,3845,
4231947,3845,
4197419,3845,
16/646479,3845,
16/966369,3845,
10870885,14605,2014-03-17
10822587,14605,2014-02-27
16/078884,14605,
16/756573,14605,
16/756625,14605,
16/758504,14605,
16/348911,14605,
16/494911,14605,
15/965192,14605,
17/072934,14605,
16/631898,14605,
16/936197,14605,
17/085650,14605,
16/756655,14605,
16/675398,14605,
16/758485,14605,
16/070505,14605,
16/244058,14605,
17/003845,14605,
15/837835,14605,
16/085938,14605,
16/240361,14605,
16/698513,14605,
16/213551,14605,
10946361,10040,
16/171424,10040,
16/357790,10040,
8673591,3785,2011-07-18
5480794,3785,
11005108,7775,2016-08-15
10650981,7775,2016-02-01
16/820333,7775,
16/450859,7775,
16/450847,7775,
16/537209,7775,
16/820266,7775,
16/324765,7775,
10788485,1340,2017-03-08
10738157,1340,2016-07-20
10719755,1340,2018-03-30
10697918,1340,2017-05-04
10684266,1340,2016-04-02
10672988,1340,2016-10-18
10620143,1340,2015-07-15
10545093,1340,2014-04-04
10475601,1340,2018-05-09
10466218,1340,2015-03-02
10252231,1340,2015-10-30
10236450,1340,2016-03-23
10160715,1340,
10157340,1340,2017-02-06
10082016,1340,2016-06-01
10060913,1340,2016-09-19
10005956,1340,2015-11-25
10005058,1340,2015-10-30
9995719,1340,2015-08-20
9991076,1340,2015-07-27
9770709,1340,2015-03-26
9739737,1340,2013-03-15
9563833,1340,2014-10-30
9376623,1340,2007-10-31
9267908,1340,2009-03-04
9156938,1340,2011-08-19
9114377,1340,
8999722,1340,2012-07-19
8974873,1340,2007-10-31
8951473,1340,2010-12-23
8847068,1340,2011-09-29
8802447,1340,2006-11-10
8735313,1340,2009-12-11
8715621,1340,2012-03-15
8465678,1340,2011-04-01
8367001,1340,2010-11-15
8198096,1340,2006-09-29
7985594,1340,2009-04-15
7943062,1340,2010-01-26
7759127,1340,2004-12-06
7658868,1340,2006-11-21
7494698,1340,2004-01-26
7393503,1340,2005-10-17
7208122,1340,2002-12-18
7186355,1340,2001-02-05
7138075,1340,2003-03-19
6783814,1340,2001-08-21
16/732095,1340,
16/695647,1340,
15/867004,1340,
16/202007,1340,
16/773922,1340,
16/869534,1340,
15/626041,1340,
16/354322,1340,
16/401563,1340,
16/435397,1340,
16/415353,1340,
16/358340,1340,
16/182371,1340,
16/673893,1340,
16/284722,1340,
16/572386,1340,
16/275275,1340,
14/916839,1340,
16/932392,1340,
15/887863,1340,
16/574012,1340,
17/088519,1340,
17/001401,1340,
16/044001,1340,
16/113520,1340,
11/641125,1340,
10236450,1810,2016-03-23
9972795,1810,2016-11-10
10628758,2540,2015-09-17
10024978,2540,2015-01-12
62/937975,14570,
63/066786,14570,
62/473914,3180,
62/437819,3180,
16/098954,3180,
16/344505,3180,
16/585679,3180,
62/412124,3180,
10997329,3310,2016-02-01
10947158,3310,
16011831,3310,
62776653,3310,
10380745,3310,2017-02-28
10037609,3310,
10037609,3310,
8244485,3310,2011-03-23
7937229,3310,2008-05-27
9394174,2725,2013-08-26
16/585679,15105,
62/924483,15105,
63/011622,15105,
63/036088,15105,
17/048474,15015,
10875809,23840,2019-01-11
9394174,17425,2013-08-26
15/941679,17425,
10875809,4415,2019-01-11
8380437,4415,2008-04-21
7835226,6195,2006-12-20
16/695504,4825,
19635,4825,
17/076377,23455,
10661180,9745,2019-01-10
10213689,9745,2015-04-02
10979254,9485,2020-03-12
10616008,9485,2019-05-09
16/361073,9485,
16/598442,5655,
9046627,4865,2013-05-29
8625840,4865,2012-02-14
10295624,7400,2013-06-14
10197646,7400,2015-05-06
9417298,7400,2013-03-14
9336611,7400,2013-03-25
8958866,7400,2009-03-27
8866478,7400,
8698496,7400,2011-09-20
8653818,7400,
8154289,7400,2009-04-13
8148985,7400,2009-10-15
8085046,7400,2009-08-28
8085044,7400,2009-08-20
8076939,7400,2009-04-10
10921419,15240,2018-03-26
10879983,15240,2020-05-17
10872209,15240,2019-10-15
10746852,15240,2016-10-28
10701662,15240,2019-12-26
10693544,15240,2019-04-23
10575277,15240,2018-10-16
10516470,15240,2019-07-03
10389429,15240,2018-02-12
9753131,15240,2014-10-09
9268025,15240,
8983011,15240,2012-07-31
16/396731,15240,
17/145327,15240,
17/079494,15240,
16/874684,15240,
15/931344,15240,
10960225,15670,2018-10-10
10682490,15670,2019-04-04
10265497,15670,2016-11-23
10159816,15670,2017-07-11
16/901628,15670,
16/901592,15670,
10013391,1130,2013-08-19
8745604,1130,2008-02-25
8656141,1130,2005-12-13
8516222,1130,2011-12-09
8250507,1130,2010-10-21
8155113,1130,2005-12-13
8078832,1130,2008-05-28
8046563,1130,2008-05-28
7856529,1130,
7840914,1130,2006-05-15
7818725,1130,2006-04-28
7804504,1130,2005-12-13
7734895,1130,2006-04-28
7673164,1130,2005-12-13
7635987,1130,2005-12-13
7622949,1130,2008-05-30
7394288,1130,2005-12-13
5761484,1130,1995-09-28
5761484,1130,1995-09-28
5596742,1130,1993-04-02
10852190,1085,2019-07-09
10571335,1085,2015-11-24
10386237,1085,2018-05-22
10240980,1085,2017-05-23
10006809,1085,2017-02-10
9915785,1085,2015-11-25
9110221,1085,2013-02-08
9046650,1085,2013-11-11
8928883,1085,2010-11-17
8394329,1085,2009-07-15
8203155,1085,2010-06-15
8115203,1085,2009-01-26
7872233,1085,2009-01-28
7831123,1085,2007-09-05
7566942,1085,2005-10-17
7447410,1085,2006-07-14
7415058,1085,2006-10-05
16/213376,1085,
16/691007,1085,
16/893612,1085,
16/989448,1085,
16/258295,1085,
9004909,2990,2012-02-03
8708696,2990,2010-11-08
16/613692,2990,
10875809,17190,2019-01-11
10832885,2080,2018-06-19
10431412,2080,2017-06-23
10319554,2080,2015-12-23
10068740,2080,2013-03-14
10045752,2080,2014-11-12
9748071,2080,2014-02-05
9525071,2080,2013-02-22
9388916,2080,
9196447,2080,2013-10-30
9012992,2080,2012-06-27
8198106,2080,2008-09-19
7935924,2080,2008-07-07
7935923,2080,2008-07-07
7900336,2080,
16/325936,2080,
16/684372,2080,
9977015,2565,2013-05-15
16/349819,2565,
7814462,1125,2005-08-31
9595920,2555,2015-07-10
9252712,2555,2013-05-10
10800712,7140,2018-01-18
9340465,7140,2014-05-06
8764962,7140,2011-08-19
17/061092,7140,
16/726137,7140,
10786471,16405,2018-02-06
16/440546,18055,
16/283158,18055,
16/741039,18055,
10992541,1455,2020-06-01
10715395,1455,2018-11-27
9098798,1455,2012-05-29
8914505,1455,2013-04-19
8484035,1455,
7877082,1455,2005-05-05
7327705,1455,
6236768,1455,
5710833,1455,
5563988,1455,
5511153,1455,
5148497,1455,
10925655,1615,2018-12-21
10906285,1615,2019-07-03
10703048,1615,2015-05-20
10399316,1615,2012-11-16
10265683,1615,2016-06-14
10230124,1615,2014-12-02
10213960,1615,2016-11-18
10201655,1615,2013-08-07
10053798,1615,2015-04-30
9931477,1615,2008-02-07
9844394,1615,2013-03-11
9394175,1615,2015-09-18
9289055,1615,2013-03-15
9273883,1615,2010-09-20
9181639,1615,2009-08-03
8920388,1615,2011-01-31
8920388,1615,2011-01-31
8698338,1615,2011-03-03
8496410,1615,2009-06-01
8394015,1615,2008-11-21
8337979,1615,2007-08-24
7976815,1615,2006-10-25
7938107,1615,2008-04-30
7370645,1615,2005-05-24
6914785,1615,2003-10-10
6688183,1615,2002-08-26
6550440,1615,
6193430,1615,
5799924,1615,
16/023588,1615,
16/292968,1615,
16/613692,1615,
17/026124,1615,
14/858106,1615,
8954423,15255,2011-09-06
8700544,15255,
8922636,3390,2011-08-19
9808936,8455,2016-07-01
16/542720,8455,
16/542677,8455,
16/542754,8455,
16/430116,20885,
7886148,1100,2009-09-21
7856531,1100,2008-12-30
7603704,1100,2003-12-18
7594111,1100,2003-12-18
7478218,1100,2006-02-17
10926224,5010,2018-10-16
10761545,5010,2016-11-17
10570032,5010,2018-05-11
10426104,5010,2016-08-24
10405997,5010,2016-05-04
10343691,5010,2017-05-04
10315659,5010,2016-08-01
10254770,5010,2016-12-21
9644730,5010,2015-09-30
9222405,5010,2014-07-01
8844959,5010,2011-06-10
8496410,5010,2009-06-01
16/616686,5010,
16/617836,5010,
16/482843,5010,
16/838208,5010,
10596110,17005,2015-06-11
16/119135,17005,
9287713,4835,2012-07-26
9181995,4835,
9014928,4835,2013-09-25
8788159,4835,2013-02-14
16/550037,4835,
16/547062,4835,
16/550037,4835,
11002597,1815,2017-09-13
10724965,1815,2019-02-08
10535791,1815,2015-12-03
9656294,1815,2013-11-20
8969183,1815,2012-10-25
16/624845,1815,
16/225837,1040,
16/121978,1040,
16/158831,1040,
16/179223,1040,
14/777244,23995,
10948394,14565,2017-12-20
10735674,14565,2017-09-19
10639012,14565,2016-09-19
10353191,14565,2016-01-13
9456800,14565,2013-10-18
9121705,14565,2013-03-07
8333704,14565,2010-12-18
8328725,14565,2011-01-12
15/952999,14565,
17/025309,14565,
16/893612,14565,
16/235978,14565,
16/258295,14565,
9861810,16155,2013-06-17
10961216,19245,2018-07-27
7562042,4225,2001-04-06
10717508,3095,2018-11-16
10309386,3095,2016-10-18
10309386,3095,2016-10-18
9713873,3095,2014-11-05
9713873,3095,2014-11-05
8496410,3095,2009-06-01
7617891,3095,
16/454405,3095,
10872072,6700,2017-12-12
10735515,6700,2018-05-22
9213788,6840,2012-02-16
10919158,8980,2019-02-05
10906285,8980,2019-07-03
10828878,8980,2018-02-28
10814348,8980,2018-04-09
10696034,8980,2016-12-12
10696034,8980,2016-12-12
10583677,8980,2017-12-06
10562227,8980,2016-09-09
16/0152059,8980,
10551744,8980,2019-05-28
10525632,8980,2017-06-28
10431354,8980,2013-12-31
10399316,8980,2012-11-16
10343159,8980,2017-03-30
10345703,8980,2015-11-27
10265683,8980,2016-06-14
10232443,8980,2018-06-29
10138120,8980,2011-12-19
10137444,8980,2017-05-09
10118426,8980,2015-11-25
10112836,8980,2013-11-26
9937522,8980,2014-12-05
9883685,8980,
9833839,8980,2017-03-24
9815118,8980,2017-03-24
9771264,8980,2009-11-13
9478610,8980,
9409780,8980,2013-11-26
9394174,8980,2013-08-26
9394175,8980,2015-09-18
9358538,8980,2013-04-30
9181639,8980,2009-08-03
8794175,8980,2009-12-03
8680574,8980,2009-07-22
8337979,8980,2007-08-24
8246886,8980,2008-07-09
7976815,8980,2006-10-25
16/959721,8980,
62/626490,8980,
62/426793,8980,
16/711539,8980,
16/711524,8980,
16/711520,8980,
62/409541,8980,
20/036525,8980,
15/745555,8980,
17/072025,8980,
17/072025,8980,
16/475533,8980,
15/497761,8980,
16/292968,8980,
16/513702,8980,
16/513700,8980,
16/341326,8980,
15/694554,8980,
16/773313,8980,
16/212153,8980,
16/114188,8980,
16/663313,8980,
16/464401,8980,
16/261535,8980,
62/749751,8980,
62/745753,8980,
62/758492,8980,
16/653977,8980,
9189827,23880,2012-10-01
9056422,23880,2014-04-03
8089887,23880,
7864051,23880,2006-09-18
7109865,23880,2002-09-26
4987480,23880,
4673981,23880,
08/298717,23880,
11018526,1110,
10945657,1110,2018-08-17
10651687,1110,
10608780,1110,2017-02-02
10498160,1110,2016-07-29
10164472,1110,2016-02-11
10022542,1110,2016-05-19
9608652,1110,2015-02-06
9369005,1110,2014-03-03
9313072,1110,2014-11-19
9293942,1110,2013-05-09
9203441,1110,
8604951,1110,2011-10-05
8294603,1110,2010-06-30
8026650,1110,2009-09-14
7400276,1110,2003-01-27
6967522,1110,2002-04-03
5790269,1110,
15/955010,1110,
15/955080,1110,
15/311126,1110,
16/099589,1110,
16/273813,1110,
16/794746,1110,
10947158,5520,
10961259,9825,2015-12-02
10023536,9825,2016-09-20
9447129,9825,2015-02-09
16/613861,9825,
16/993207,23680,
16/842110,23680,
16/868000,21535,
10780195,23625,2016-06-23
10736914,23625,2018-01-29
10526457,23625,2016-09-30
10342894,23625,2016-10-14
9877984,23625,2014-12-23
9707313,23625,2014-07-30
9480404,23625,2009-10-13
8802072,23625,2012-04-13
16/312620,23625,
16/300135,23625,
8350594,1150,2009-11-09
8108810,1150,2009-02-23
7716608,1150,2006-06-01
6977907,1150,
6901055,1150,2000-08-18
6597664,1150,1999-08-19
10883168,1790,2017-01-10
9388916,1790,
9385322,1790,2011-04-27
9195004,1790,2009-01-05
9005365,1790,2012-01-26
8986780,1790,2011-04-15
8962073,1790,2013-02-26
8101021,1790,2007-12-13
8075778,1790,2006-11-13
7316967,1790,2005-09-22
5932940,1790,
5199298,1790,
5129981,1790,
5129982,1790,
4943750,1790,
4896098,1790,
17/109596,1790,
7423427,6985,2005-05-16
17/088519,20445,
11000945,3345,2018-06-27
11000944,3345,2017-10-19
10884417,3345,2017-11-07
10867377,3345,2017-12-21
10786910,3345,2018-08-21
10576617,3345,2016-08-22
10561507,3345,2016-06-15
10421192,3345,2011-11-02
10391634,3345,2014-05-16
10286558,3345,2017-04-19
10118291,3345,2017-03-10
10011335,3345,2016-03-03
10011336,3345,2016-03-03
9829708,3345,2015-08-19
9381642,3345,2015-01-13
9261496,3345,2013-10-04
9205904,3345,2012-02-06
8925185,3345,2013-07-05
8593035,3345,2010-11-09
8544163,3345,2011-08-19
8490955,3345,2008-11-03
8313439,3345,
20140107839,3345,
7937817,3345,
7895846,3345,2009-10-21
7731279,3345,2006-11-08
7674231,3345,2007-08-17
7641614,3345,2006-08-22
7565821,3345,2007-01-03
7376105,3345,2002-09-05
7331191,3345,2006-06-01
7188473,3345,2005-04-26
7169111,3345,2003-02-14
6947781,3345,2003-12-12
6699199,3345,2002-06-11
6553535,3345,1999-08-20
6413223,3345,
6402690,3345,2000-04-18
6388247,3345,
6236037,3345,1999-02-19
6135228,3345,
5988856,3345,
5964701,3345,
5953773,3345,
5927423,3345,
5684343,3345,
5170935,3345,
4753048,3345,
4427880,3345,
4425818,3345,
16/903787,3345,
17/079391,3345,
16/412295,3345,
16/827289,3345,
16/672292,3345,
10027399,2040,2015-03-04
9160440,2040,2007-05-31
7716271,2040,2002-05-29
10465995,16000,2019-04-11
16/568008,16000,
16/808755,16000,
16/663585,16995,
10622098,2350,2018-08-29
9189254,2350,2010-10-01
10535256,1560,
9270412,1560,2014-06-25
9143175,1560,2014-03-31
9087212,1560,
8724715,1560,2012-02-17
8386892,1560,
16/862983,1560,
10478802,3320,2014-05-09
9684106,3320,2012-08-24
9448219,3320,2013-05-14
9360611,3320,2010-10-08
9256202,3320,2012-05-21
9120669,3320,2012-04-13
8432553,3320,2010-10-06
8427630,3320,2010-08-17
8211625,3320,2008-11-07
7477812,3320,2005-04-20
7250837,3320,2004-11-02
7193782,3320,2003-12-30
7160673,3320,2003-10-02
7092606,3320,2003-07-15
6943968,3320,2003-04-25
6621633,3320,2001-08-23
16/684372,3320,
16/804612,3320,
16/325936,3320,
16/684638,18965,
16/863781,19740,
15/418551,18940,
10988842,1330,2018-09-24
10794771,1330,2016-02-16
10236450,1330,2016-03-23
9972795,1330,2016-11-10
9944847,1330,2016-02-16
9385322,1330,2011-04-27
9208845,1330,2012-11-14
8986780,1330,2011-04-15
8841152,1330,2012-05-07
15/867004,1330,
16/427192,1330,
4785142,1625,
10206637,2675,2018-01-08
16/612569,17265,
10598914,15545,2016-07-13
10041951,15545,2013-01-31
9527741,15545,2014-05-05
15/558162,15545,
16/097594,18480,
16/012583,18480,
5420905,6105,
5115459,6105,
4526789,2550,
4474817,2550,
4351826,2550,
4350677,2550,
4174952,2550,
4164558,2550,
4080264,2550,
10068740,4860,2013-03-14
10045752,4860,2014-11-12
8744661,4860,2010-10-13
5790269,4860,
16/325936,4860,
16/684372,4860,
11024790,1325,2020-08-24
10847706,1325,2016-08-31
10749097,1325,2017-09-29
10665634,1325,2017-02-02
10505094,1325,
10505334,1325,2018-04-03
10171086,1325,2014-03-11
9509315,1325,2014-03-11
9076907,1325,2012-10-02
8966411,1325,2013-05-22
8761848,1325,2011-05-27
8625075,1325,2010-12-02
8603381,1325,2006-10-03
7912656,1325,2009-09-03
7638751,1325,2008-05-09
16/808904,1325,
16/992458,1325,
16/266507,1325,
10991874,2055,2018-11-12
10761397,2055,2018-06-20
10727187,2055,2018-06-19
10651368,2055,2018-05-04
10541074,2055,2018-05-04
10460804,2055,2015-09-11
9799825,2055,2015-03-16
9024631,2055,2011-11-15
16/939211,2055,
16/481061,2000,
9070932,17780,2011-10-11
16/338947,17780,
16/538711,17780,
16/909630,17780,
16/338947,17780,
16/479070,16690,
7716271,2560,2002-05-29
8830793,6010,
10908151,2210,2019-01-28
10883998,2210,2018-04-30
10731125,2210,2018-06-11
10598914,2210,2016-07-13
10571461,2210,2016-10-12
10527619,2210,2014-06-06
10426870,2210,2015-01-09
10260039,2210,2014-04-14
10234449,2210,2015-09-14
10081609,2210,2015-09-02
10072257,2210,2014-08-28
10006916,2210,2014-06-12
10004826,2210,2011-10-06
9994809,2210,2015-03-13
9970941,2210,2014-01-28
9441202,2210,2005-08-04
9194841,2210,2012-07-12
9006415,2210,2011-04-06
8906684,2210,2005-01-12
8715436,2210,2003-12-31
8685638,2210,2006-01-19
8673267,2210,2010-03-02
8617815,2210,2007-01-29
6221663,2210,2000-01-13
6133030,2210,1997-10-03
17/004970,2210,
15/842162,2210,
16/358160,2210,
16/293390,2210,
16/745748,2210,
16/741423,2210,
17/002262,2210,
16/589768,2210,
16/696947,2210,
16/582053,2210,
16/099147,2210,
16/691788,2210,
16/654572,2210,
16/135468,2210,
15/563535,1610,
16/454405,19390,
10850495,18935,2017-01-27
6501551,23615,
6485413,23615,
6421164,23615,2001-06-13
6282011,23615,2000-06-26
6134003,23615,1996-02-27
6111645,23615,1998-05-15
10668435,16395,2018-01-23
10011817,16395,2008-09-29
9901879,16395,2014-10-31
9555413,16395,2015-03-24
8986988,16395,2010-06-22
16/007922,16395,
16/860054,16395,
11003852,4675,2018-09-13
10997367,4675,2018-09-13
16/450751,4675,
10948394,1270,2017-12-20
10855974,23780,2019-01-17
10108146,23780,2014-03-14
9483021,23780,2013-03-15
9233287,23780,2013-01-04
9002752,23780,2009-02-18
8149265,23780,2007-08-11
7636365,23780,2005-02-09
6642940,23780,2000-03-03
6022648,23780,
5185852,23780,
4673981,23780,
15/658388,23780,
08/298717,23780,
3778343,3865,
16/233410,5515,
16/416781,5515,
16/959600,5515,
10781760,3550,2020-03-26
10711712,3550,2019-05-28
10619580,3550,2019-10-24
10344689,3550,2018-10-25
10221783,3550,2018-03-12
10138826,3550,2017-09-27
9909491,3550,2015-09-28
9810166,3550,2017-03-20
9708965,3550,2015-07-23
9711254,3550,2016-02-24
9695784,3550,2015-12-29
9615441,3550,2016-05-23
9603235,3550,2013-07-24
9255519,3550,2014-09-05
9234482,3550,2013-07-29
9169773,3550,2013-03-14
8997711,3550,2013-12-19
8975836,3550,2013-03-14
8857410,3550,2014-04-10
8733321,3550,2013-08-01
8677949,3550,2009-12-28
8522746,3550,2012-09-28
8437819,3550,2009-06-19
8276565,3550,2012-03-02
8146568,3550,2011-10-27
8069839,3550,2011-05-27
7971572,3550,2010-06-15
7841325,3550,2009-11-18
7701677,3550,2006-09-07
7679374,3550,2007-04-30
7656258,3550,2006-08-09
7640915,3550,2007-10-12
7597860,3550,2005-04-08
7534288,3550,
7407634,3550,2003-04-11
7381382,3550,2004-03-29
7290522,3550,2004-01-12
7279143,3550,2004-08-13
7028644,3550,2003-10-02
6981472,3550,2003-11-17
6881386,3550,2002-05-30
6793899,3550,2001-09-21
6560958,3550,1999-08-23
6322757,3550,
5437250,3550,
5425332,3550,
5409784,3550,
17/147905,3550,
16/896904,3550,
16/753889,3550,
16/638780,3550,
16/471077,3550,
17/024236,3550,
16/839629,19265,
10149070,3995,2017-01-19
8909370,2915,2008-05-08
8475172,2915,
8889747,3025,2011-10-11
8678075,3025,2009-12-01
10680194,15450,2016-01-12
9099663,15450,2014-05-02
15/309797,15450,
10123985,16400,2016-06-08
10439123,18470,2018-06-19
10986435,1345,2018-04-18
10872993,1345,2018-04-30
10794771,1345,2016-02-16
10680194,1345,2016-01-12
10672988,1345,2016-10-18
10665801,1345,2017-06-22
10570005,1345,2012-09-05
10566492,1345,2018-06-05
10475601,1345,2018-05-09
10256596,1345,2016-04-27
10225906,1345,2005-10-20
10043993,1345,2007-06-25
10014438,1345,2017-01-18
9991076,1345,2015-07-27
9985158,1345,2012-06-13
9944847,1345,2016-02-16
9935240,1345,2013-12-10
9910215,1345,2014-09-22
9841544,1345,2014-12-08
9810578,1345,2016-03-04
9653630,1345,2014-05-05
9574134,1345,2010-05-07
9553268,1345,2013-02-13
9505978,1345,2010-10-27
9419147,1345,2015-01-09
9391423,1345,2014-11-13
9385322,1345,2011-04-27
9352959,1345,2014-11-13
9224895,1345,2013-08-30
9214639,1345,2010-06-24
9195004,1345,2009-01-05
9099663,1345,2014-05-02
9093657,1345,2009-09-03
9005365,1345,2012-01-26
8986780,1345,2011-04-15
8962073,1345,2013-02-26
8963262,1345,2010-10-12
8941299,1345,2007-05-18
8933496,1345,2011-11-07
8908261,1345,2012-01-26
8809876,1345,2009-10-08
8748219,1345,2009-09-08
8739390,1345,2009-12-13
8692747,1345,2013-03-04
8693837,1345,2010-05-12
8664640,1345,2004-10-06
8601658,1345,2011-09-29
8541810,1345,2011-11-16
8535758,1345,2007-12-19
8536776,1345,2010-05-07
8525303,1345,2011-01-18
8480927,1345,2010-09-29
84272758,1345,
8449125,1345,2009-02-05
8390544,1345,2012-09-07
8264431,1345,2003-10-23
8232136,1345,2009-08-07
8232722,1345,2006-02-15
8080437,1345,2007-06-27
7799422,1345,2005-11-03
7759127,1345,2004-12-06
7700200,1345,2003-03-28
7332211,1345,2003-03-28
7253452,1345,2005-03-04
16/107566,1345,
16/848751,1345,
15/309797,1345,
17/100425,1345,
16/514004,1345,
15/956738,1345,
9273883,1385,2010-09-20
8701927,1385,2010-02-10
16/462470,1385,
10947526,2280,2016-12-20
10411284,2280,2014-10-02
9096942,2280,2012-02-22
16/921824,2280,
16/306115,2280,
16/993207,15235,
16/462470,15235,
10656016,18535,2018-10-01
10126170,18535,2016-09-08
10639012,15630,2016-09-19
9984277,15630,2015-11-24
16/162006,15630,
4481531,3955,
9664767,2865,2014-01-15
9417068,2865,2013-05-01
8547090,2865,2008-12-03
15/218401,2865,
16/441647,16625,
16/316980,16625,
16/658237,15330,
16/152785,15330,
15/919822,15330,
17/032699,15330,
9829728,1320,
9208845,1320,2012-11-14
8966411,1320,2013-05-22
8837877,1320,
8749871,1320,2012-03-07
16/349819,1320,
10305149,1300,2018-05-08
8278758,1300,
16/321711,1300,
10236518,2285,2015-08-31
10230124,2285,2014-12-02
9786944,2285,2010-12-16
9614231,2285,2014-02-11
9583779,2285,2014-02-04
9153833,2285,2014-05-13
8722226,2285,2010-12-16
8722227,2285,2013-08-26
15/618076,2285,
8065687,1210,2008-01-07
